gsis_id,pfr_player_name,position,season,pick,round,team,college,age,y2_games,y2_points,y3_games,y3_points,y4_games,y4_points,total_games,total_points,y24_ppg,low_sample_flag,is_training,censored_incomplete_arc,best3of4_ppg,expected_ppg_at_pick,residual_ppg,head_b_training_eligible,target_version,curve_version,age_at_draft,age_at_draft_missing,age_at_draft_source,covid_eligibility_flag,covid_eligibility_flag_missing,covid_eligibility_flag_source,transfer_portal_flag,transfer_portal_flag_missing,transfer_portal_flag_source,early_declare,early_declare_missing,early_declare_source,final_college_age,final_college_age_missing,final_college_age_source,height,height_missing,height_source,weight,weight_missing,weight_source,wr_vertical_jump,wr_vertical_jump_missing,wr_vertical_jump_source,wr_meets_athletic_floor,wr_meets_athletic_floor_missing,wr_meets_athletic_floor_source,rb_speed_score,rb_speed_score_missing,rb_speed_score_source,rb_weight,rb_weight_missing,rb_weight_source,rb_3cone,rb_3cone_missing,rb_3cone_source,rb_meets_athletic_floor,rb_meets_athletic_floor_missing,rb_meets_athletic_floor_source,te_weight,te_weight_missing,te_weight_source,te_bmi,te_bmi_missing,te_bmi_source,te_height_adj_speed_score,te_height_adj_speed_score_missing,te_height_adj_speed_score_source,nfl_pick,nfl_pick_missing,nfl_pick_source,nfl_round,nfl_round_missing,nfl_round_source,rb_age_at_draft,rb_age_at_draft_missing,rb_age_at_draft_source,te_age_at_draft,te_age_at_draft_missing,te_age_at_draft_source,wr_dominator_career,wr_dominator_career_missing,wr_dominator_career_source,rb_career_dominator,rb_career_dominator_missing,rb_career_dominator_source,te_career_dominator,te_career_dominator_missing,te_career_dominator_source,wr_market_share_yds,wr_market_share_yds_missing,wr_market_share_yds_source,rb_scrimmage_ypg,rb_scrimmage_ypg_missing,rb_scrimmage_ypg_source,wr_dominator_final,wr_dominator_final_missing,wr_dominator_final_source,wr_breakout_age,wr_breakout_age_missing,wr_breakout_age_source,rb_rec_ypg,rb_rec_ypg_missing,rb_rec_ypg_source,rb_final_dominator,rb_final_dominator_missing,rb_final_dominator_source,te_deep_yard_share,te_deep_yard_share_missing,te_deep_yard_share_source,te_ryptpa_final,te_ryptpa_final_missing,te_ryptpa_final_source,rb_10_yard_split,rb_10_yard_split_missing,rb_10_yard_split_source,rb_ras_composite,rb_ras_composite_missing,rb_ras_composite_source,wr_ras_composite,wr_ras_composite_missing,wr_ras_composite_source,wr_yards_per_reception_career,wr_yards_per_reception_career_missing,wr_yards_per_reception_career_source,te_yards_per_reception_career,te_yards_per_reception_career_missing,te_yards_per_reception_career_source,te_ras_composite,te_ras_composite_missing,te_ras_composite_source,wr_rec_tds_per_game_final,wr_rec_tds_per_game_final_missing,wr_rec_tds_per_game_final_source,rb_school_sp_plus,rb_school_sp_plus_missing,rb_school_sp_plus_source,wr_early_declare,wr_early_declare_missing,wr_early_declare_source,w2_combine_degraded,w2b_cfbd_degraded,yprr_college,yprr_college_missing,yprr_college_source,ryptpa,ryptpa_missing,ryptpa_source,qb_completion_pct_final,qb_completion_pct_final_missing,qb_completion_pct_final_source,qb_yards_per_attempt_final,qb_yards_per_attempt_final_missing,qb_yards_per_attempt_final_source,qb_td_int_ratio_final,qb_td_int_ratio_final_missing,qb_td_int_ratio_final_source,qb_sack_rate_final,qb_sack_rate_final_missing,qb_sack_rate_final_source,rb_yards_per_carry_final,rb_yards_per_carry_final_missing,rb_yards_per_carry_final_source,rb_yards_per_reception_career,rb_yards_per_reception_career_missing,rb_yards_per_reception_career_source
00-0032227,Jeff Heuerman,TE,2015,92,3,DEN,Ohio St.,22.0,6,23.1,10,35.2,10,71.1,26,129.4,4.977,0,1,0,4.9769,7.6934,-2.7165,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,77.0,0,nfl_combine,254.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,254.0,0,nfl_combine,30.12,0,nfl_combine_derived,96.15,0,combine_pp_hass_approx,92,0,nfl_data_py,3,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,0.05172967487507547,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.5061,0,cfbd,,1,,,1,,,1,,,1,,14.2,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0032200,Ty Montgomery,WR,2015,94,3,GNB,Stanford,22.0,13,140.5,8,91.6,12,72.8,33,304.9,9.239,0,1,0,9.2394,8.2367,1.0027,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,72.0,0,nfl_combine,221.0,0,nfl_combine,40.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,94,0,nfl_data_py,3,0,nfl_data_py,,1,,,1,,0.17607095046854082,0,cfbd,,1,,,1,,0.2173,0,cfbd,,1,,0.192,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.31,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.5853,0,cfbd,,,,,,,,,,,,,,,,,,
00-0031939,Matt Jones,RB,2015,95,3,WAS,Florida,22.0,7,75.3,2,1.4000000000000001,0,0.0,9,76.7,8.522,1,1,0,8.5222,7.3666,1.1556,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,74.0,0,nfl_combine,231.0,0,nfl_combine,,1,,,1,,102.29,0,combine_barnwell2008,231.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,95,0,nfl_data_py,3,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.31775795252704664,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2133,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.3,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,4.9217,0,cfbd,5.2632,0,cfbd
00-0031568,Bryce Petty,QB,2015,103,4,NYJ,Baylor,24.0,6,32.26,4,25.259999999999998,0,0.0,10,57.52,5.752,1,1,0,5.752,,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,75.0,0,nfl_combine,230.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,103,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.631,0,cfbd,9.0,0,cfbd,4.142857,0,cfbd,,1,,,,,,,
00-0031941,Jamison Crowder,WR,2015,105,4,WAS,Duke,22.0,16,197.5,15,166.3,9,82.80000000000001,40,446.6,11.165,0,1,0,11.165,8.2367,2.9283,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,68.0,0,nfl_combine,185.0,0,nfl_combine,37.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,105,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.3159358487067767,0,cfbd,,1,,,1,,0.3653,0,cfbd,,1,,0.3326,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.9,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.0,0,cfbd,,,,,,,,,,,,,,,,,,
00-0031569,Jeremy Langford,RB,2015,106,4,CHI,Michigan St.,23.0,12,73.2,0,0.0,1,2.5,13,75.7,5.823,1,1,0,5.8231,7.3384,-1.5153,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,72.0,0,nfl_combine,208.0,0,nfl_combine,,1,,,1,,108.99,0,combine_barnwell2008,208.0,0,nfl_combine,7.22,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,106,0,nfl_data_py,4,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.49893686620870137,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2369,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,24.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.4618,0,cfbd,6.0938,0,cfbd
00-0031570,Justin Hardy,WR,2015,107,4,ATL,East Carolina,23.0,11,65.3,10,60.1,8,39.300000000000004,29,164.7,5.679,0,1,0,5.6793,8.2367,-2.5574,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,70.0,0,nfl_combine,192.0,0,nfl_combine,36.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,107,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.31578877139140005,0,cfbd,,1,,,1,,0.3026,0,cfbd,,1,,0.3065,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,11.76,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.0942,0,cfbd,,,,,,,,,,,,,,,,,,
00-0032062,Blake Bell,TE,2015,117,4,SFO,Oklahoma,24.0,6,12.5,3,6.9,7,14.7,16,34.1,2.131,0,1,0,2.1313,6.2285,-4.0972,1,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,78.0,0,nfl_combine,252.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,252.0,0,nfl_combine,29.12,0,nfl_combine_derived,97.44,0,combine_pp_hass_approx,117,0,nfl_data_py,4,0,nfl_data_py,,1,,24.0,0,nfl_data_py,,1,,,1,,0.15808545640478414,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.5518,0,cfbd,,1,,,1,,,1,,,1,,14.2,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0032188,Vince Mayle,WR,2015,123,4,CLE,Washington St.,24.0,0,0.0,3,6.2,0,0.0,3,6.2,2.067,1,1,1,,6.5416,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,74.0,0,nfl_combine,224.0,0,nfl_combine,35.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,123,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.22936147941381718,0,cfbd,,1,,,1,,0.2587,0,cfbd,,1,,0.2294,0,cfbd,23.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13.59,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.9235,0,cfbd,,,,,,,,,,,,,,,,,,
00-0031577,Javorius Allen,RB,2015,125,4,BAL,USC,24.0,3,7.9,16,166.10000000000002,11,93.60000000000001,30,267.6,8.92,0,1,0,8.92,7.3384,1.5816,1,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,72.0,0,nfl_combine,221.0,0,nfl_combine,,1,,,1,,104.96,0,combine_barnwell2008,221.0,0,nfl_combine,6.96,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,125,0,nfl_data_py,4,0,nfl_data_py,24.0,0,nfl_data_py,,1,,,1,,0.6614350966645421,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.326,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.348,0,cfbd,11.3966,0,cfbd
00-0032063,Mike Davis,RB,2015,126,4,SFO,South Carolina,22.0,6,14.5,6,52.1,15,136.8,27,203.4,7.533,0,1,0,7.5333,7.3384,0.1949,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,69.0,0,nfl_combine,217.0,0,nfl_combine,,1,,,1,,96.09,0,combine_barnwell2008,217.0,0,nfl_combine,7.0,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,126,0,nfl_data_py,4,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.4302436693741042,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2348,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.4,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,4.9839,0,cfbd,11.0923,0,cfbd
00-0032064,DeAndre Smelter,WR,2015,132,4,SFO,Georgia Tech,23.0,1,3.3000000000000003,0,0.0,0,0.0,1,3.3,3.3,1,1,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,74.0,0,nfl_combine,226.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,132,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.37416801834554503,0,cfbd,,1,,,1,,0.415,0,cfbd,,1,,0.4019,0,cfbd,21.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,18.93,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,3.5222,0,cfbd,,,,,,,,,,,,,,,,,,
00-0032133,David Cobb,RB,2015,138,5,TEN,Minnesota,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,7.3384,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,71.0,0,nfl_combine,229.0,0,nfl_combine,,1,,,1,,85.56,0,combine_barnwell2008,229.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,138,0,nfl_data_py,5,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.4939140039271689,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.4261,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6.8,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.2653,0,cfbd,10.1379,0,cfbd
00-0032170,Rashad Greene,WR,2015,139,5,JAX,Florida St.,22.0,4,8.2,0,0.0,5,10.0,9,18.2,2.022,1,1,0,2.0222,6.5416,-4.5194,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,71.0,0,nfl_combine,182.0,0,nfl_combine,36.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,139,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,,1,,,,,,,,,,,,,,,,,,,
00-0031585,MyCole Pruitt,TE,2015,143,5,MIN,Southern Illinois,23.0,2,3.3000000000000003,0,0.0,7,25.2,9,28.5,3.167,1,1,0,3.1667,6.2285,-3.0618,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,74.0,0,nfl_combine,251.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,251.0,0,nfl_combine,32.22,0,nfl_combine_derived,111.09,0,combine_pp_hass_approx,143,0,nfl_data_py,5,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13.0,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0031588,Stefon Diggs,WR,2015,146,5,MIN,Maryland,21.0,13,193.3,14,198.2,15,266.3,42,657.8,15.662,0,1,0,15.6619,6.5416,9.1203,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,72.0,0,nfl_combine,195.0,0,nfl_combine,35.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,146,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.2698953986433075,0,cfbd,,1,,,1,,0.246,0,cfbd,,1,,0.2546,0,cfbd,18.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,14.92,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,1.5646,0,cfbd,,,,,,,,,,,,,,,,,,
00-0031589,Brett Hundley,QB,2015,147,5,GNB,UCLA,22.0,4,-1.52,11,124.44000000000001,0,0.0,15,122.92,8.195,1,1,0,8.1947,,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,75.0,0,nfl_combine,226.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,147,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.691,0,cfbd,8.0,0,cfbd,4.4,0,cfbd,,1,,,,,,,
00-0031590,Jay Ajayi,RB,2015,149,5,MIA,Boise St.,22.0,15,215.3,14,135.1,4,43.4,33,393.8,11.933,0,1,0,11.9333,7.0626,4.8707,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,72.0,0,nfl_combine,221.0,0,nfl_combine,,1,,,1,,101.33,0,combine_barnwell2008,221.0,0,nfl_combine,7.1,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,149,0,nfl_data_py,5,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.6634165767432301,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.3426,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,11.6,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.1969,0,cfbd,11.9194,0,cfbd
00-0032152,Karlos Williams,RB,2015,155,5,BUF,Florida St.,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,6.9631,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,73.0,0,nfl_combine,230.0,0,nfl_combine,,1,,,1,,114.19,0,combine_barnwell2008,230.0,0,nfl_combine,7.16,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,155,0,nfl_data_py,5,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.38192408652832865,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.1938,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,28.5,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,4.413,0,cfbd,8.6774,0,cfbd
00-0031594,Tony Lippett,WR,2015,156,5,MIA,Michigan St.,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,74.0,0,nfl_combine,192.0,0,nfl_combine,36.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,156,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.38501080442870195,0,cfbd,,1,,,1,,0.3611,0,cfbd,,1,,0.4097,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,14.98,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.81,0,cfbd,,,,,,,,,,,,,,,,,,
00-0032134,C.J. Uzomah,TE,2015,157,5,CIN,Auburn,22.0,8,54.400000000000006,9,25.2,16,104.9,33,184.5,5.591,0,1,0,5.5909,6.1922,-0.6013,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,157,0,nfl_data_py,5,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,0.08951363795314139,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.3765,0,cfbd,,1,,,1,,,1,,,1,,15.65,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0032112,JJ Nelson,WR,2015,159,5,ARI,Ala-Birmingham,23.0,14,139.1,16,95.5,9,13.4,39,248.0,6.359,0,1,0,6.359,6.5416,-0.1826,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,70.0,0,nfl_combine,156.0,0,nfl_combine,36.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,159,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,0.2484,0,cfbd,,1,,0.2418,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,19.59,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.997,0,cfbd,,,,,,,,,,,,,,,,,,
00-0032135,Jesse James,TE,2015,160,5,PIT,Penn St.,21.0,16,90.8,14,98.2,14,84.3,44,273.3,6.211,0,1,0,6.2114,6.1922,0.0192,1,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,79.0,0,nfl_combine,261.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,261.0,0,nfl_combine,29.4,0,nfl_combine_derived,99.7,0,combine_pp_hass_approx,160,0,nfl_data_py,5,0,nfl_data_py,,1,,21.0,0,nfl_data_py,,1,,,1,,0.18064499771816844,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.7425,0,cfbd,,1,,,1,,,1,,,1,,13.04,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0032113,Kenny Bell,WR,2015,162,5,TAM,Nebraska,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,1,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,73.0,0,nfl_combine,197.0,0,nfl_combine,41.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,162,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.2679089590134204,0,cfbd,,1,,,1,,0.3018,0,cfbd,,1,,0.2699,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.02,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.9972,0,cfbd,,,,,,,,,,,,,,,,,,
00-0031598,Nick Boyle,TE,2015,171,5,BAL,Delaware,22.0,3,10.4,15,50.300000000000004,12,44.3,30,105.0,3.5,0,1,0,3.5,6.0347,-2.5347,1,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,76.0,0,nfl_combine,268.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,268.0,0,nfl_combine,32.62,0,nfl_combine_derived,83.07,0,combine_pp_hass_approx,171,0,nfl_data_py,5,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,11.75,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0031951,James O'Shaughnessy,TE,2015,173,5,KAN,Illinois St.,23.0,3,1.9,14,34.900000000000006,13,45.400000000000006,30,82.2,2.74,0,1,0,2.74,5.908,-3.168,1,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,173,0,nfl_data_py,5,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0031599,Cameron Artis-Payne,RB,2015,174,5,CAR,Auburn,25.0,3,28.5,5,16.700000000000003,4,17.400000000000002,12,62.6,5.217,1,1,0,5.2167,6.9631,-1.7464,1,head_b_v3,v3,25.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,24.0,0,proxy_age_at_draft,70.0,0,nfl_combine,212.0,0,nfl_combine,,1,,,1,,100.69,0,combine_barnwell2008,212.0,0,nfl_combine,7.13,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,174,0,nfl_data_py,5,0,nfl_data_py,25.0,0,nfl_data_py,,1,,,1,,0.44522075429087626,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.3131,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,24.2,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.3502,0,cfbd,10.2308,0,cfbd
